DateKey,ProductAlternateKey,UnitCost,UnitsOut,InventoryOutValue
20070801,FR-M63S-38,208.97,6,1253.82
20070801,FR-M63S-40,117.6,117,13759.199999999999
20070801,FR-M63S-42,116.59,85,9910.15
20070801,FR-M63S-46,125.12,57,7131.84
20070801,FR-M94B-38,414.8,34,14103.2
20070801,FR-M94B-42,392.16,44,17255.04
20070801,FR-M94S-38,417.7,56,23391.2
20070801,FR-M94S-42,383.4,49,18786.6
20070801,FR-M94S-46,431.61,27,11653.470000000001
20070801,FR-R38B-44,126.22,13,1640.86
20070801,FR-R38B-52,143.85,97,13953.449999999999
20070801,FR-R38B-58,121.02,51,6172.0199999999995
20070801,FR-R38B-60,133.58,17,2270.86
20070801,FR-R72Y-38,223.99,58,12991.42
20070801,FR-R72Y-40,258.32,18,4649.76
20070801,FR-R72Y-44,188.63,125,23578.75
20070801,FR-R72Y-48,238.2,53,12624.599999999999
20070801,FR-R92B-44,535.29,49,26229.21
20070801,FR-R92B-48,574.52,19,10915.88
20070801,FR-R92R-44,478.77,46,22023.42
20070801,FR-R92R-48,501.75,18,9031.5
20070801,FR-R92R-62,460.8,54,24883.2
20070801,FR-T67U-44,106.95,13,1390.3500000000001
20070801,FR-T67U-50,104.05,58,6034.9
20070801,FR-T67U-54,124.45,25,3111.25
20070801,FR-T67U-58,102.96,4,411.84
20070801,FR-T67U-62,100.08,9,900.72
20070801,FR-T67Y-44,108.4,62,6720.8
20070801,FR-T67Y-50,103.56,29,3003.2400000000002
20070801,FR-T67Y-58,120.2,21,2524.2000000000003
20070801,FR-T67Y-62,112.35,43,4831.05
20070801,FR-T98U-46,334.08,22,7349.759999999999
20070801,FR-T98U-50,293.93,12,3527.16
20070801,FR-T98U-54,302.93,62,18781.66
20070801,FR-T98U-60,334.86,37,12389.82
20070801,FR-T98Y-46,330.96,21,6950.16
20070801,FR-T98Y-50,353.74,13,4598.62
20070801,FR-T98Y-54,322.38,92,29658.96
20070801,FR-T98Y-60,308.62,50,15431.0
20070802,BK-M68B-38,710.75,1,710.75
20070802,BK-M68S-42,735.37,1,735.37
20070802,BK-R19B-48,186.44,1,186.44
20070802,BK-R64Y-38,421.2,1,421.2
20070802,BK-R89B-44,995.21,2,1990.42
20070802,BK-T18Y-54,169.06,1,169.06
20070802,BK-T44U-46,412.56,1,412.56
20070802,BK-T79Y-50,631.09,1,631.09
20070803,BK-M18B-42,160.46,1,160.46
20070803,BK-M18B-44,206.06,1,206.06
20070803,BK-M38S-40,267.45,2,534.9
20070803,BK-M68B-42,717.09,1,717.09
20070803,BK-M68B-46,678.39,2,1356.78
20070803,BK-M68S-38,717.6,1,717.6
20070803,BK-M68S-42,731.91,1,731.91
20070803,BK-M68S-46,708.11,1,708.11
20070803,BK-R19B-48,187.08,1,187.08
20070803,BK-R64Y-38,423.18,1,423.18
20070803,BK-R89B-48,819.22,4,3276.88
20070803,BK-T18Y-44,176.0,1,176.0
20070803,BK-T18Y-58,172.02,1,172.02
20070803,BK-T79Y-46,464.67,1,464.67
20070804,BK-M18S-48,75.99,1,75.99
20070804,BK-M38S-40,267.61,1,267.61
20070804,BK-M38S-42,316.57,1,316.57
20070804,BK-M68B-42,715.23,1,715.23
20070804,BK-M68B-46,677.44,1,677.44
20070804,BK-M68S-38,720.04,1,720.04
20070804,BK-M68S-42,729.65,1,729.65
20070804,BK-M68S-46,707.05,1,707.05
20070804,BK-R19B-58,256.27,1,256.27
20070804,BK-R64Y-38,421.32,2,842.64
20070804,BK-R79Y-44,692.74,1,692.74
20070804,BK-T18U-62,202.76,1,202.76
20070804,BK-T44U-54,379.07,2,758.14
20070805,BK-M18B-44,205.01,1,205.01
20070805,BK-M68B-38,712.3,1,712.3
20070805,BK-M68B-42,716.73,1,716.73
20070805,BK-R64Y-38,421.82,1,421.82
20070805,BK-T79Y-54,631.7,1,631.7
20070806,BK-M68B-38,714.08,1,714.08
20070806,BK-M68B-46,673.18,4,2692.72
20070806,BK-M68S-38,717.23,2,1434.46
20070806,BK-R19B-52,220.66,1,220.66
20070806,BK-R64Y-38,422.71,1,422.71
20070806,BK-R64Y-44,448.81,1,448.81
20070806,BK-R79Y-44,691.08,1,691.08
20070806,BK-R79Y-48,610.15,1,610.15
20070806,BK-R89B-52,871.6,1,871.6
20070806,BK-R89B-58,921.3,1,921.3
20070806,BK-T79Y-54,631.44,1,631.44
20070807,BK-M18B-40,202.06,1,202.06
20070807,BK-M18B-52,210.75,1,210.75
20070807,BK-M38S-42,315.71,1,315.71
20070807,BK-M68B-42,716.01,1,716.01
20070807,BK-M68B-46,672.97,2,1345.94
20070807,BK-M68S-38,714.5,1,714.5
20070807,BK-M68S-42,725.41,1,725.41
20070807,BK-M68S-46,712.22,1,712.22
20070807,BK-R19B-44,216.94,1,216.94
20070807,BK-R19B-52,220.55,1,220.55
20070807,BK-R64Y-38,423.51,1,423.51
20070807,BK-R64Y-44,450.42,1,450.42
20070807,BK-R79Y-48,610.7,1,610.7
20070807,BK-R89B-44,987.36,2,1974.72
20070807,BK-R89B-48,819.7,1,819.7
20070807,BK-R89R-58,998.59,3,2995.77
20070807,BK-T18U-50,162.03,1,162.03
20070807,BK-T44U-50,396.17,1,396.17
20070808,BK-M18S-40,78.21,1,78.21
20070808,BK-M18S-48,75.72,1,75.72
20070808,BK-M68B-38,710.79,1,710.79
20070808,BK-M68S-38,713.72,2,1427.44
20070808,BK-M68S-46,712.22,2,1424.44
20070808,BK-R19B-44,216.66,2,433.32
20070808,BK-R19B-58,258.25,1,258.25
20070808,BK-R79Y-40,700.95,2,1401.9
20070808,BK-R89B-48,815.69,2,1631.38
20070808,BK-R89R-58,1001.68,2,2003.36
20070808,BK-T18Y-50,178.92,1,178.92
20070808,BK-T79Y-46,467.98,1,467.98
20070808,BK-T79Y-50,630.75,1,630.75
20070808,BK-T79Y-54,627.03,1,627.03
20070808,BK-T79Y-60,472.75,1,472.75
20070809,BK-M18B-48,167.77,1,167.77
20070809,BK-M18S-44,79.83,1,79.83
20070809,BK-M38S-40,267.53,1,267.53
20070809,BK-M68B-42,713.29,3,2139.87
20070809,BK-M68B-46,671.56,1,671.56
20070809,BK-M68S-42,726.05,1,726.05
20070809,BK-R19B-48,188.26,1,188.26
20070809,BK-R19B-52,219.4,1,219.4
20070809,BK-R19B-58,259.15,1,259.15
20070809,BK-R79Y-42,517.77,1,517.77
20070809,BK-R79Y-48,610.21,1,610.21
20070809,BK-R89B-44,993.59,1,993.59
20070809,BK-R89B-52,869.08,1,869.08
20070809,BK-R89R-58,1003.79,2,2007.58
20070809,BK-T44U-54,380.01,1,380.01
20070809,BK-T79U-54,734.41,2,1468.82
20070810,BK-M68B-38,708.8,1,708.8
20070810,BK-M68S-42,727.72,1,727.72
20070810,BK-R19B-44,217.65,1,217.65
20070810,BK-R19B-52,219.8,1,219.8
20070810,BK-R19B-58,258.43,1,258.43
20070810,BK-R64Y-40,486.47,1,486.47
20070811,BK-M68B-38,708.3,1,708.3
20070811,BK-M68B-46,672.23,1,672.23
20070811,BK-R19B-48,188.73,2,377.46
20070811,BK-R19B-52,219.07,1,219.07
20070811,BK-R19B-58,258.07,2,516.14
20070811,BK-R64Y-42,561.5,2,1123.0
20070811,BK-R89B-44,996.18,1,996.18
20070811,BK-R89B-48,817.3,2,1634.6
20070811,BK-T79U-60,734.15,1,734.15
20070811,BK-T79Y-50,631.19,1,631.19
20070812,BK-M18S-48,75.9,1,75.9
20070812,BK-M38S-38,312.66,1,312.66
20070812,BK-M68B-42,716.28,3,2148.84
20070812,BK-M68B-46,669.81,1,669.81
20070812,BK-M68S-42,731.22,1,731.22
20070812,BK-R19B-44,216.83,2,433.66
20070812,BK-R19B-48,189.09,2,378.18
20070812,BK-R64Y-40,486.8,1,486.8
20070812,BK-R64Y-42,559.48,1,559.48
20070812,BK-R64Y-44,445.66,1,445.66
20070812,BK-R79Y-40,697.79,1,697.79
20070812,BK-R79Y-44,685.28,1,685.28
20070812,BK-R79Y-48,604.79,1,604.79
20070812,BK-R89B-48,818.61,3,2455.83
20070812,BK-T18U-54,176.54,1,176.54
20070812,BK-T44U-46,414.36,1,414.36
20070812,BK-T44U-54,379.09,1,379.09
20070812,BK-T79Y-60,475.58,1,475.58
20070813,BK-M18B-42,159.05,1,159.05
20070813,BK-M18S-42,64.46,1,64.46
20070813,BK-M38S-38,313.09,1,313.09
20070813,BK-M38S-42,313.72,1,313.72
20070813,BK-M38S-46,306.63,1,306.63
20070813,BK-M68B-46,669.6,1,669.6
20070813,BK-M68S-38,716.71,2,1433.42
20070813,BK-M68S-42,732.68,1,732.68
20070813,BK-M68S-46,706.87,2,1413.74
20070813,BK-R19B-44,217.32,1,217.32
20070813,BK-R64Y-44,444.24,1,444.24
20070813,BK-R64Y-48,408.61,1,408.61
20070813,BK-R89B-58,919.25,1,919.25
20070813,BK-T18U-44,185.47,1,185.47
20070813,BK-T44U-50,398.63,1,398.63
20070814,BK-M38S-40,265.63,1,265.63
20070814,BK-M38S-46,306.29,1,306.29
20070814,BK-M68B-42,714.7,1,714.7
20070814,BK-M68S-38,717.36,1,717.36
20070814,BK-M68S-42,732.83,2,1465.66
20070814,BK-R19B-48,188.59,2,377.18
20070814,BK-R19B-52,220.23,2,440.46
20070814,BK-R19B-58,256.36,2,512.72
20070814,BK-R64Y-44,443.13,2,886.26
20070814,BK-R64Y-48,407.47,1,407.47
20070814,BK-T79U-60,736.86,1,736.86
20070815,BK-M38S-42,315.2,1,315.2
20070815,BK-M68S-42,730.78,1,730.78
20070815,BK-R19B-52,220.65,1,220.65
20070815,BK-R19B-58,257.39,1,257.39
20070815,BK-R64Y-40,491.63,1,491.63
20070815,BK-R64Y-42,558.24,1,558.24
20070815,BK-T18Y-44,174.59,1,174.59
20070816,BK-M18S-52,62.46,1,62.46
20070816,BK-M38S-46,306.31,1,306.31
20070816,BK-M68S-38,722.32,1,722.32
20070816,BK-M68S-46,700.81,3,2102.43
20070816,BK-R19B-58,256.67,1,256.67
20070816,BK-R64Y-38,418.91,1,418.91
20070816,BK-R64Y-40,490.4,1,490.4
20070816,BK-T18Y-44,175.18,1,175.18
20070816,BK-T18Y-62,172.98,1,172.98
20070816,BK-T44U-46,409.74,1,409.74
20070816,BK-T44U-50,398.06,1,398.06
20070816,BK-T44U-60,399.53,2,799.06
20070816,BK-T79Y-46,463.12,1,463.12
20070817,BK-M18B-48,167.34,1,167.34
20070817,BK-M38S-40,264.3,1,264.3
20070817,BK-M68B-42,708.86,1,708.86
20070817,BK-M68S-42,734.07,1,734.07
20070817,BK-R19B-48,189.52,2,379.04
20070817,BK-R64Y-48,407.22,1,407.22
20070817,BK-R79Y-40,693.04,2,1386.08
20070817,BK-R79Y-42,523.06,1,523.06
20070817,BK-R79Y-44,682.27,1,682.27
20070817,BK-R89B-48,818.01,2,1636.02
20070817,BK-T44U-46,410.31,1,410.31
20070817,BK-T79U-54,727.58,1,727.58
20070817,BK-T79Y-46,464.47,1,464.47
20070817,BK-T79Y-50,630.8,1,630.8
20070818,BK-M68B-38,707.37,1,707.37
20070818,BK-M68B-42,711.69,2,1423.38
20070818,BK-M68S-38,721.09,2,1442.18
20070818,BK-M68S-46,704.73,1,704.73
20070818,BK-R19B-44,216.2,2,432.4
20070818,BK-R19B-48,189.37,4,757.48
20070818,BK-R64Y-38,421.17,2,842.34
20070818,BK-R64Y-42,557.51,1,557.51
20070818,BK-R79Y-42,522.23,1,522.23
20070818,BK-R79Y-44,682.68,1,682.68
20070818,BK-R89B-44,998.74,3,2996.2200000000003
20070818,BK-R89B-52,873.31,1,873.31
20070818,BK-T18U-50,162.87,1,162.87
20070818,BK-T18Y-58,173.06,1,173.06
20070818,BK-T44U-50,400.49,1,400.49
20070818,BK-T79Y-46,466.14,1,466.14
20070818,BK-T79Y-60,474.52,1,474.52
20070819,BK-M68B-38,704.54,2,1409.08
20070819,BK-M68B-42,710.84,1,710.84
20070819,BK-M68S-38,724.11,2,1448.22
20070819,BK-M68S-46,704.94,1,704.94
20070819,BK-R19B-44,215.57,1,215.57
20070819,BK-R19B-48,188.68,1,188.68
20070819,BK-R19B-52,220.91,2,441.82
20070819,BK-R19B-58,256.51,1,256.51
20070819,BK-R64Y-42,559.63,1,559.63
20070819,BK-R64Y-44,443.78,1,443.78
20070819,BK-R64Y-48,407.3,1,407.3
20070819,BK-R89B-48,815.55,1,815.55
20070819,BK-T79U-46,801.64,1,801.64
20070819,BK-T79U-54,722.06,1,722.06
20070819,BK-T79Y-60,473.47,1,473.47
20070820,BK-M38S-46,307.97,3,923.9100000000001
20070820,BK-M68B-46,675.71,1,675.71
20070820,BK-R19B-48,189.34,1,189.34
20070820,BK-R19B-52,219.98,1,219.98
20070820,BK-R64Y-38,420.71,1,420.71
20070820,BK-R64Y-40,489.37,1,489.37
20070820,BK-R64Y-42,557.44,1,557.44
20070820,BK-R79Y-40,692.42,1,692.42
20070820,BK-R79Y-44,688.22,1,688.22
20070820,BK-R89B-58,909.26,1,909.26
20070820,BK-T44U-50,403.46,2,806.92
20070820,BK-T44U-60,396.42,1,396.42
20070820,BK-T79U-54,721.63,1,721.63
20070821,BK-M38S-40,265.33,1,265.33
20070821,BK-M68S-38,722.16,1,722.16
20070821,BK-R19B-44,216.78,2,433.56
20070821,BK-R19B-52,219.61,1,219.61
20070821,BK-R19B-58,254.87,1,254.87
20070821,BK-R64Y-42,556.55,1,556.55
20070821,BK-R64Y-48,407.51,1,407.51
20070821,BK-R79Y-40,694.57,1,694.57
20070821,BK-R79Y-42,527.62,1,527.62
20070821,BK-R79Y-48,599.35,1,599.35
20070821,BK-R89B-48,818.07,1,818.07
20070821,BK-R89R-58,1013.38,1,1013.38
20070821,BK-T79U-50,667.84,1,667.84
20070822,BK-M68B-38,701.86,2,1403.72
20070822,BK-M68S-42,735.15,1,735.15
20070822,BK-R19B-44,216.1,1,216.1
20070822,BK-R19B-48,188.3,1,188.3
20070822,BK-R19B-58,255.66,1,255.66
20070822,BK-R64Y-38,421.51,1,421.51
20070822,BK-R89B-44,993.05,2,1986.1
20070822,BK-T18U-44,186.94,1,186.94
20070823,BK-M18S-52,62.9,1,62.9
20070823,BK-M38S-38,315.0,1,315.0
20070823,BK-M68B-42,709.69,1,709.69
20070823,BK-M68B-46,670.39,2,1340.78
20070823,BK-M68S-38,724.18,1,724.18
20070823,BK-M68S-42,734.49,1,734.49
20070823,BK-R19B-52,221.59,1,221.59
20070823,BK-R64Y-40,484.64,1,484.64
20070823,BK-R89B-48,819.13,1,819.13
20070823,BK-R89B-52,871.11,1,871.11
20070823,BK-T79U-60,734.83,1,734.83
20070824,BK-M18B-48,167.64,1,167.64
20070824,BK-M18S-40,78.77,2,157.54
20070824,BK-M38S-42,313.75,1,313.75
20070824,BK-M68B-46,671.19,4,2684.76
20070824,BK-M68S-38,726.28,1,726.28
20070824,BK-M68S-42,733.32,1,733.32
20070824,BK-M68S-46,702.61,1,702.61
20070824,BK-R19B-48,187.85,1,187.85
20070824,BK-R19B-52,220.9,1,220.9
20070824,BK-R19B-58,255.51,1,255.51
20070824,BK-R64Y-38,423.28,2,846.56
20070824,BK-R64Y-42,553.16,1,553.16
20070824,BK-R64Y-48,407.71,1,407.71
20070824,BK-R79Y-48,598.92,1,598.92
20070824,BK-R89B-44,994.04,1,994.04
20070824,BK-T18U-58,186.98,1,186.98
20070824,BK-T18Y-54,169.57,1,169.57
20070824,BK-T79U-54,721.11,1,721.11
20070824,BK-T79Y-54,630.06,1,630.06
20070825,BK-M68B-38,696.19,1,696.19
20070825,BK-M68B-42,706.85,2,1413.7
20070825,BK-M68B-46,673.0,1,673.0
20070825,BK-M68S-38,729.48,1,729.48
20070825,BK-M68S-46,705.84,1,705.84
20070825,BK-R19B-48,187.31,1,187.31
20070825,BK-R19B-52,220.18,1,220.18
20070825,BK-R19B-58,255.2,1,255.2
20070825,BK-R64Y-38,423.36,2,846.72
20070825,BK-R89B-44,993.74,1,993.74
20070825,BK-R89B-52,873.11,1,873.11
20070825,BK-R89B-58,908.88,1,908.88
20070825,BK-T18U-54,176.09,1,176.09
20070825,BK-T18U-58,187.15,1,187.15
20070825,BK-T79U-54,719.95,2,1439.9
20070826,BK-M18B-52,212.85,1,212.85
20070826,BK-M68B-42,705.3,1,705.3
20070826,BK-M68B-46,672.8,2,1345.6
20070826,BK-M68S-42,731.48,1,731.48
20070826,BK-M68S-46,702.81,1,702.81
20070826,BK-R19B-48,187.91,1,187.91
20070826,BK-R19B-52,220.57,1,220.57
20070826,BK-R19B-58,255.1,1,255.1
20070826,BK-R64Y-38,422.09,1,422.09
20070826,BK-R64Y-42,553.99,1,553.99
20070826,BK-R64Y-44,441.65,1,441.65
20070826,BK-R64Y-48,406.68,1,406.68
20070826,BK-R79Y-48,594.26,2,1188.52
20070826,BK-R89R-58,1014.98,1,1014.98
20070826,BK-T18Y-44,176.2,1,176.2
20070826,BK-T18Y-50,179.05,1,179.05
20070826,BK-T18Y-58,171.06,1,171.06
20070826,BK-T44U-46,407.12,2,814.24
20070826,BK-T79U-60,734.24,1,734.24
20070827,BK-M18B-42,158.56,1,158.56
20070827,BK-M38S-38,319.17,1,319.17
20070827,BK-M68B-42,708.26,1,708.26
20070827,BK-R19B-58,255.61,1,255.61
20070827,BK-R79Y-40,696.21,1,696.21
20070827,BK-R89B-48,814.95,1,814.95
20070827,BK-T44U-50,410.86,1,410.86
20070827,BK-T79Y-46,463.89,1,463.89
20070827,BK-T79Y-60,466.22,1,466.22
20070828,BK-M38S-46,308.33,1,308.33
20070828,BK-M68B-38,694.52,1,694.52
20070828,BK-M68B-42,710.53,2,1421.06
20070828,BK-M68B-46,669.64,3,2008.92
20070828,BK-M68S-38,736.87,1,736.87
20070828,BK-R19B-44,214.89,1,214.89
20070828,BK-R19B-48,189.26,1,189.26
20070828,BK-R19B-58,256.3,1,256.3
20070828,BK-R64Y-42,557.54,1,557.54
20070828,BK-R89B-52,879.67,1,879.67
20070828,BK-T79U-54,717.21,1,717.21
20070828,BK-T79Y-60,467.02,1,467.02
20070829,BK-M18B-40,200.95,1,200.95
20070829,BK-M18B-44,210.56,1,210.56
20070829,BK-M38S-40,270.78,1,270.78
20070829,BK-M68B-46,670.18,2,1340.36
20070829,BK-R19B-48,190.04,3,570.12
20070829,BK-R19B-58,256.48,1,256.48
20070829,BK-R64Y-38,423.48,1,423.48
20070829,BK-R64Y-40,490.13,1,490.13
20070829,BK-R64Y-42,558.32,1,558.32
20070829,BK-R64Y-44,442.35,1,442.35
20070829,BK-R64Y-48,405.1,1,405.1
20070829,BK-R79Y-40,697.39,1,697.39
20070829,BK-R79Y-42,528.07,1,528.07
20070829,BK-R89B-48,817.06,1,817.06
20070829,BK-T44U-54,378.92,1,378.92
20070829,BK-T79U-46,815.35,1,815.35
20070829,BK-T79U-54,719.86,1,719.86
20070829,BK-T79Y-46,462.08,1,462.08
20070829,BK-T79Y-50,632.54,1,632.54
20070830,BK-M38S-40,269.78,1,269.78
20070830,BK-M68B-38,699.25,1,699.25
20070830,BK-M68S-42,726.8,1,726.8
20070830,BK-R19B-48,189.49,2,378.98
20070830,BK-R64Y-40,491.94,1,491.94
20070830,BK-R64Y-44,441.56,1,441.56
20070830,BK-R79Y-40,695.23,1,695.23
20070830,BK-R79Y-48,601.6,1,601.6
20070830,BK-R89B-44,988.67,1,988.67
20070830,BK-R89B-48,814.36,1,814.36
20070830,BK-R89B-52,886.9,2,1773.8
20070830,BK-R89B-58,909.5,1,909.5
20070830,BK-T18U-50,162.76,1,162.76
20070830,BK-T18Y-54,170.97,1,170.97
20070830,BK-T79Y-54,629.73,1,629.73
20070831,BK-M18B-40,201.37,1,201.37
20070831,BK-M18B-42,157.95,1,157.95
20070831,BK-M38S-46,310.18,1,310.18
20070831,BK-M68B-46,674.54,2,1349.08
20070831,BK-R19B-52,221.56,3,664.6800000000001
20070831,BK-R19B-58,256.76,1,256.76
20070831,BK-R64Y-44,442.66,1,442.66
20070831,BK-R64Y-48,407.45,1,407.45
20070831,BK-R79Y-40,697.32,1,697.32
20070831,BK-R79Y-48,601.96,1,601.96
20070831,BK-R89B-52,888.41,1,888.41
20070831,BK-T18U-50,162.57,1,162.57
20070831,BK-T18Y-44,174.56,1,174.56
20070831,BK-T79U-54,721.88,2,1443.76
20070901,BK-M18B-40,200.44,21,4209.24
20070901,BK-M18B-42,158.38,51,8077.38
20070901,BK-M18B-44,211.51,45,9517.949999999999
20070901,BK-M18B-48,168.17,34,5717.78
20070901,BK-M18B-52,213.34,17,3626.78
20070901,BK-M18S-40,79.36,57,4523.5199999999995
20070901,BK-M18S-42,65.21,44,2869.24
20070901,BK-M18S-44,80.42,54,4342.68
20070901,BK-M18S-48,76.01,54,4104.54
20070901,BK-M18S-52,63.79,57,3636.0299999999997
20070901,BK-M38S-38,317.76,34,10803.84
20070901,BK-M38S-40,270.02,51,13771.019999999999
20070901,BK-M38S-42,310.31,28,8688.68
20070901,BK-M38S-46,309.06,21,6490.26
20070901,BK-M68B-38,694.78,144,100048.31999999999
20070901,BK-M68B-42,707.11,87,61518.57
20070901,BK-M68B-46,673.93,87,58631.909999999996
20070901,BK-M68S-38,739.08,98,72429.84000000001
20070901,BK-M68S-42,730.51,70,51135.7
20070901,BK-M68S-46,712.63,72,51309.36
20070901,BK-R19B-44,213.54,20,4270.8
20070901,BK-R19B-48,188.97,84,15873.48
20070901,BK-R19B-52,222.6,85,18921.0
20070901,BK-R19B-58,256.25,53,13581.25
20070901,BK-R64Y-38,423.31,80,33864.8
20070901,BK-R64Y-40,492.28,60,29536.8
20070901,BK-R64Y-42,559.16,41,22925.559999999998
20070901,BK-R64Y-44,442.97,18,7973.460000000001
20070901,BK-R64Y-48,408.71,68,27792.28
20070901,BK-R79Y-40,695.71,108,75136.68000000001
20070901,BK-R79Y-42,524.22,67,35122.740000000005
20070901,BK-R79Y-44,697.45,27,18831.15
20070901,BK-R79Y-48,599.55,140,83937.0
20070901,BK-R89B-44,990.75,65,64398.75
20070901,BK-R89B-48,813.87,52,42321.24
20070901,BK-R89B-52,892.49,43,38377.07
20070901,BK-R89B-58,901.69,20,18033.800000000003
20070901,BK-R89R-58,1023.21,20,20464.2
20070901,BK-T18U-44,190.42,37,7045.54
20070901,BK-T18U-50,162.78,107,17417.46
20070901,BK-T18U-54,177.66,92,16344.72
20070901,BK-T18U-58,186.21,62,11545.02
20070901,BK-T18U-62,202.9,38,7710.2
20070901,BK-T18Y-44,174.23,92,16029.16
20070901,BK-T18Y-50,177.62,92,16341.04
20070901,BK-T18Y-54,170.68,55,9387.4
20070901,BK-T18Y-58,170.46,37,6307.02
20070901,BK-T18Y-62,174.35,87,15168.449999999999
20070901,BK-T44U-46,405.89,58,23541.62
20070901,BK-T44U-50,414.98,34,14109.32
20070901,BK-T44U-54,377.67,99,37389.33
20070901,BK-T44U-60,392.15,112,43920.799999999996
20070901,BK-T79U-46,812.65,90,73138.5
20070901,BK-T79U-50,671.7,52,34928.4
20070901,BK-T79U-54,718.78,44,31626.32
20070901,BK-T79U-60,727.87,106,77154.22
20070901,BK-T79Y-46,466.25,98,45692.5
20070901,BK-T79Y-50,632.97,61,38611.17
20070901,BK-T79Y-54,631.81,41,25904.21
20070901,BK-T79Y-60,468.64,101,47332.64
20070901,FR-M21B-42,70.77,70,4953.9
20070901,FR-M21B-44,77.12,77,5938.240000000001
20070901,FR-M21B-48,95.12,52,4946.24
20070901,FR-M21S-40,88.91,66,5868.0599999999995
20070901,FR-M21S-42,78.18,91,7114.380000000001
20070901,FR-M21S-44,95.55,62,5924.099999999999
20070901,FR-M21S-48,93.92,22,2066.2400000000002
20070901,FR-M21S-52,77.33,65,5026.45
20070901,FR-M63S-40,117.06,115,13461.9
20070901,FR-M63S-42,117.4,86,10096.4
20070901,FR-M63S-46,125.79,38,4780.02
20070901,FR-M94B-38,417.71,25,10442.75
20070901,FR-M94B-42,374.05,67,25061.350000000002
20070901,FR-M94S-38,423.83,62,26277.46
20070901,FR-M94S-42,388.05,40,15522.0
20070901,FR-M94S-46,435.85,29,12639.650000000001
20070901,FR-R38B-44,126.02,27,3402.54
20070901,FR-R38B-52,145.03,95,13777.85
20070901,FR-R38B-58,122.67,44,5397.4800000000005
20070901,FR-R38B-60,131.23,27,3543.2099999999996
20070901,FR-R72Y-38,217.54,42,9136.68
20070901,FR-R72Y-40,260.07,22,5721.54
20070901,FR-R72Y-44,189.32,80,15145.599999999999
20070901,FR-R72Y-48,237.88,47,11180.36
20070901,FR-R92B-44,530.94,41,21768.54
20070901,FR-R92B-48,566.67,22,12466.74
20070901,FR-R92R-44,480.63,44,21147.72
20070901,FR-R92R-48,506.45,27,13674.15
20070901,FR-R92R-62,457.47,42,19213.74
20070901,FR-T67U-44,109.08,10,1090.8
20070901,FR-T67U-50,105.89,61,6459.29
20070901,FR-T67U-54,123.3,31,3822.2999999999997
20070901,FR-T67U-62,99.2,5,496.0
20070901,FR-T67Y-44,107.42,54,5800.68
20070901,FR-T67Y-50,102.68,37,3799.1600000000003
20070901,FR-T67Y-58,120.99,10,1209.8999999999999
20070901,FR-T67Y-62,114.55,62,7102.099999999999
20070901,FR-T98U-46,340.14,14,4761.96
20070901,FR-T98U-50,304.52,20,6090.4
20070901,FR-T98U-54,298.69,86,25687.34
20070901,FR-T98U-60,336.99,65,21904.350000000002
20070901,FR-T98Y-46,330.43,13,4295.59
20070901,FR-T98Y-50,348.54,19,6622.26
20070901,FR-T98Y-54,324.47,87,28228.890000000003
20070901,FR-T98Y-60,300.29,68,20419.72
20070902,BK-M18B-48,167.8,1,167.8
20070902,BK-M38S-40,269.19,1,269.19
20070902,BK-M38S-42,310.53,1,310.53
20070902,BK-M68B-38,697.0,1,697.0
20070902,BK-M68B-46,675.62,1,675.62
20070902,BK-M68S-42,730.81,3,2192.43
20070902,BK-M68S-46,712.56,1,712.56
20070902,BK-R19B-44,213.09,4,852.36
20070902,BK-R19B-48,188.16,1,188.16
20070902,BK-R64Y-40,492.28,1,492.28
20070902,BK-R64Y-42,560.61,1,560.61
20070902,BK-R79Y-40,697.94,1,697.94
20070902,BK-R79Y-44,700.45,1,700.45
20070902,BK-R89B-44,992.23,1,992.23
20070902,BK-R89B-52,892.49,1,892.49
20070902,BK-R89B-58,904.49,1,904.49
20070902,BK-R89R-58,1019.12,1,1019.12
20070902,BK-T18U-50,162.13,1,162.13
20070902,BK-T79Y-46,465.97,1,465.97
20070903,BK-M18B-40,199.6,1,199.6
20070903,BK-M18B-48,168.49,1,168.49
20070903,BK-M38S-46,309.71,1,309.71
20070903,BK-M68B-42,708.67,2,1417.34
20070903,BK-M68B-46,676.29,2,1352.58
20070903,BK-M68S-38,735.09,3,2205.27
20070903,BK-R64Y-42,560.67,1,560.67
20070903,BK-R79Y-48,602.07,1,602.07
20070903,BK-R89B-44,994.31,2,1988.62
20070903,BK-R89B-48,808.1,1,808.1
20070903,BK-R89R-58,1023.4,1,1023.4
20070903,BK-T18U-50,162.6,1,162.6
20070903,BK-T18Y-50,177.08,1,177.08
20070903,BK-T18Y-58,170.48,1,170.48
20070903,BK-T79U-50,666.07,1,666.07
20070903,BK-T79Y-46,466.25,1,466.25
20070904,BK-M18S-52,63.84,1,63.84
20070904,BK-M38S-42,311.15,2,622.3
20070904,BK-M68S-46,712.55,1,712.55
20070904,BK-R19B-48,187.75,2,375.5
20070904,BK-R19B-58,255.52,1,255.52
20070904,BK-R64Y-44,446.57,1,446.57
20070904,BK-R89B-44,998.99,2,1997.98
20070904,BK-R89B-48,804.86,2,1609.72
20070904,BK-R89B-52,888.13,1,888.13
20070904,BK-T18Y-50,177.47,1,177.47
20070904,BK-T79U-54,726.49,1,726.49
20070904,BK-T79Y-50,631.95,1,631.95
